incident_id,year,country,total_killed,total_wounded,total_kidnapped,total_affected,means_of_attack,latitude,longitude,means_of_attack_condensed,risk,risk_allyears
1072,2010,Uganda,0,1,0,1,Unknown,2.020556,34.584167,Unknown,2,142
1006,2010,Afghanistan,0,1,3,4,Kidnapping,36.13068,68.70829,Kidnapping,5,2534
1007,2010,Haiti,1,0,0,1,Shooting,18.532498,-72.333064,Shooting,3,85
1034,2010,Afghanistan,0,0,1,1,Kidnapping,33.68956,64.8531,Kidnapping,1,2534
1008,2010,Afghanistan,1,3,0,4,Shelling,36.26468,68.01551,Explosives,9,2534
1019,2010,Haiti,1,0,0,1,Shooting,18.532498,-72.333064,Shooting,3,85
1009,2010,Afghanistan,1,0,0,1,Unknown,34.1081,68.4936,Unknown,3,2534
1010,2010,Afghanistan,0,2,0,2,Shooting,36.25,64.83333,Shooting,4,2534
1070,2010,Haiti,0,2,0,2,Shooting,18.53917,-72.335,Shooting,4,85
1020,2010,Somalia,0,0,1,1,Kidnapping,6.13929,46.62413,Kidnapping,1,1112
1035,2010,Sudan,1,0,0,1,Landmine ,4.9,33.8,Explosives,3,981
1044,2010,DR Congo,0,1,0,1,Bodily assault,-4.3217055,15.3125974,Bodily assault,2,583
1063,2010,Afghanistan,1,0,0,1,Unknown,34.00037,68.71346,Unknown,3,2534
1046,2010,Chad,0,1,0,1,Bodily assault,13.212495,18.3396815,Bodily assault,2,104
1054,2010,Sierra Leone,0,1,0,1,Bodily assault,8.4631769,-10.7846261,Bodily assault,2,26
1076,2010,Afghanistan,0,0,2,2,Kidnapping,34.3508273,62.2164003,Kidnapping,2,2534
1065,2010,Sudan,1,0,0,1,Unknown,13.1909231,22.7402454,Unknown,3,981
1011,2010,Pakistan,0,2,0,2,Unknown,30.86017,72.31976,Unknown,4,542
1277,2010,DR Congo,1,0,0,1,Shooting,0.4938268,29.46518612,Shooting,3,583
1024,2010,Pakistan,0,0,1,1,Kidnapping,29.3743832,71.665621,Kidnapping,1,542
1012,2010,Pakistan,1,0,0,1,Shooting,24.9056,67.0822,Shooting,3,542
1013,2010,Afghanistan,0,0,2,2,Kidnapping,36.73605,69.53451,Kidnapping,2,2534
1014,2010,Afghanistan,0,1,0,1,Shooting,31.61332,65.71013,Shooting,2,2534
1015,2010,Afghanistan,0,0,1,1,Kidnapping,34.1605257,64.9201949,Kidnapping,1,2534
1053,2010,Pakistan,0,1,0,1,Unknown,33.729388,73.093146,Unknown,2,542
1016,2010,Afghanistan,2,0,0,2,Shooting,31.517771,64.114227,Shooting,6,2534
1068,2010,Afghanistan,0,2,0,2,Unknown,34.75921,68.04579,Unknown,4,2534
1021,2010,Afghanistan,0,0,1,1,Kidnapping,36.04001,64.55122,Kidnapping,1,2534
1017,2010,Afghanistan,0,1,0,1,Shelling,33.66667,69.33333,Explosives,2,2534
1018,2010,Sudan,0,0,3,3,Kidnapping,12.05,24.883333,Kidnapping,3,981
1022,2010,Afghanistan,1,1,0,2,Roadside IED,34.2774646,70.3594011,Explosives,5,2534
1071,2010,Haiti,0,1,0,1,Unknown,19.75778,-72.20417,Unknown,2,85
1766,2010,Libyan Arab Jamahiriya,0,0,9,9,Kidnapping,32.766055,22.65182,Kidnapping,9,58
1023,2010,Afghanistan,0,0,3,3,Kidnapping,35.5532126,66.2426766,Kidnapping,3,2534
1079,2010,Somalia,1,0,0,1,Shooting,5.0,47.0,Shooting,3,1112
1058,2010,Pakistan,1,0,0,1,Unknown,30.1898249,67.019108,Unknown,3,542
1025,2010,Afghanistan,0,0,1,1,Kidnapping,34.00037,68.71346,Kidnapping,1,2534
1067,2010,Somalia,0,1,0,1,Shooting,2.033333,45.35,Shooting,2,1112
1027,2010,Philippines,1,0,0,1,Shooting,7.95,124.23333,Shooting,3,47
1074,2010,Yemen,0,1,0,1,Unknown,15.337484,44.184304,Unknown,2,277
1026,2010,Afghanistan,0,3,0,3,Bodily assault,36.0,67.666667,Bodily assault,6,2534
1028,2010,Afghanistan,1,0,0,1,Bodily assault,34.30157,62.2465,Bodily assault,3,2534
1029,2010,Afghanistan,0,0,1,1,Kidnapping,34.25,68.0,Kidnapping,1,2534
1031,2010,Somalia,1,1,0,2,Unknown,10.0,44.5,Unknown,5,1112
1036,2010,Afghanistan,1,0,0,1,Shooting,31.59382,64.37161,Shooting,3,2534
1030,2010,Afghanistan,0,1,0,1,Shooting,36.83763,66.63932,Shooting,2,2534
1047,2010,Malawi,0,2,0,2,Bodily assault,-15.69383135,35.16222661,Bodily assault,4,29
1039,2010,Iraq,3,0,0,3,Vehicle-born IED,33.4205927,43.307505,Explosives,9,336
1052,2010,DR Congo,0,2,0,2,Bodily assault,-0.66667,28.75,Bodily assault,4,583
1045,2010,Afghanistan,0,1,0,1,Shooting,31.61332,65.71013,Shooting,2,2534
1080,2011,Somalia,0,1,0,1,Vehicle-born IED,7.0,48.0,Explosives,2,1112
1081,2011,Afghanistan,0,1,0,1,Shooting,36.7344674,69.533301,Shooting,2,2534
1230,2011,Afghanistan,3,0,0,3,Roadside IED,32.83333,66.0,Explosives,9,2534
1082,2011,Afghanistan,0,1,0,1,Unknown,35.5532126,66.2426766,Unknown,2,2534
1083,2011,Sudan,1,0,0,1,Bodily assault,11.329444,25.08565623,Bodily assault,3,981
1084,2011,Niger,1,0,0,1,Kidnap-killing,13.51366,2.1098,Kidnapping,3,66
1231,2011,Sudan,0,0,3,3,Kidnapping,11.329444,25.08565623,Kidnapping,3,981
1085,2011,Pakistan,0,0,3,3,Kidnapping,28.0,66.0,Kidnapping,3,542
1086,2011,Sudan,0,0,3,3,Kidnapping,13.4263009,22.6574884,Kidnapping,3,981
1232,2011,Pakistan,0,1,0,1,Shooting,34.0123846,71.5787458,Shooting,2,542
1233,2011,Pakistan,1,0,0,1,Kidnap-killing,32.30397,69.68207,Kidnapping,3,542
1234,2011,Pakistan,0,1,0,1,Bodily assault,30.69854,66.55611,Bodily assault,2,542
1087,2011,Pakistan,2,0,0,2,Shooting,29.79455,66.72068,Shooting,6,542
1088,2011,Afghanistan,1,0,0,1,Unknown,35.01361,69.17139,Unknown,3,2534
1235,2011,Central African Republic,0,0,2,2,Kidnapping,7.6920799,18.6243422,Kidnapping,2,402
1236,2011,Tanzania,1,0,0,1,Unknown,-6.5247123,35.7878438,Unknown,3,20
1089,2011,Afghanistan,1,0,0,1,Kidnap-killing,34.2482128,70.1932137,Kidnapping,3,2534
1272,2011,Papua New Guinea,0,1,0,1,Bodily assault,-9.4790411,147.1498139,Bodily assault,2,14
1314,2011,Somalia,0,1,0,1,Other Explosives,2.033333,45.35,Explosives,2,1112
1239,2011,DR Congo,0,1,0,1,Shooting,-1.183623,29.448832,Shooting,2,583
1090,2011,Afghanistan,0,2,0,2,Bodily assault,35.6854469,64.2833366,Bodily assault,4,2534
1237,2011,Haiti,0,1,0,1,Shooting,18.532498,72.333064,Shooting,2,85
1091,2011,Afghanistan,1,0,0,1,Shooting,34.430247,70.448678,Shooting,3,2534
1092,2011,Somalia,0,0,1,1,Kidnapping,7.644954,47.827913,Kidnapping,1,1112
1238,2011,Afghanistan,0,0,1,1,Kidnapping,35.221192,71.049777,Kidnapping,1,2534
1093,2011,Afghanistan,0,1,0,1,Shooting,31.59382,64.37161,Shooting,2,2534
1241,2011,Afghanistan,0,0,3,3,Kidnapping,36.67818,66.80325,Kidnapping,3,2534
1242,2011,Philippines,0,0,1,1,Kidnapping,7.09544,124.38721,Kidnapping,1,47
1243,2011,Haiti,0,0,1,1,Kidnapping,18.533333,-72.333333,Kidnapping,1,85
1278,2011,Yemen,0,1,0,1,Shooting,16.308528,43.403557,Shooting,2,277
1244,2011,Libyan Arab Jamahiriya,0,2,0,2,Shooting,32.3787858,15.0918851,Shooting,4,58
1094,2011,Afghanistan,1,0,0,1,Unknown,35.61527,68.65967,Unknown,3,2534
1245,2011,Sudan,0,1,0,1,Shooting,4.40395555,32.59254986,Shooting,2,981
1246,2011,Myanmar,0,1,0,1,Bodily assault,20.90392275,95.8414149,Bodily assault,2,27
1103,2011,Cote D'Ivoire,1,0,0,1,Unknown,4.5897813,-7.3887946,Unknown,3,26
1099,2011,Cote D'Ivoire,0,0,1,1,Kidnapping,5.30966,-4.01266,Kidnapping,1,26
1247,2011,Honduras,0,1,0,1,Shooting,13.78333,-86.68333,Shooting,2,9
1280,2011,Sudan,0,1,0,1,Bodily assault,6.1916214,31.604875,Bodily assault,2,981
1095,2011,Afghanistan,0,3,0,3,Shooting,34.95,71.13333,Shooting,6,2534
1121,2011,Afghanistan,0,0,2,2,Kidnapping,33.4014634,69.8912294,Kidnapping,2,2534
1096,2011,DR Congo,0,2,0,2,Unknown,-3.39534,29.13779,Unknown,4,583
1248,2011,Uganda,0,1,0,1,Bodily assault,3.236667,33.093056,Bodily assault,2,142
1279,2011,Sudan,0,1,0,1,Shooting,16.0,26.0,Shooting,2,981
1120,2011,Sudan,1,0,0,1,Unknown,4.824871,31.607858,Unknown,3,981
1101,2011,Sudan,0,0,2,2,Kidnapping,8.927721,29.788925,Kidnapping,2,981
1122,2011,Pakistan,0,2,0,2,Vehicle-born IED,30.199,67.00971,Explosives,4,542
1097,2011,Sudan,0,1,0,1,Unknown,7.4,32.4,Unknown,2,981
1098,2011,Afghanistan,1,0,0,1,Shooting,34.2167554,69.9689529,Shooting,3,2534
1100,2011,Sudan,1,0,0,1,Unknown,7.181962,32.356095,Unknown,3,981
1249,2011,Afghanistan,0,0,1,1,Kidnapping,33.5448968,68.4132108,Kidnapping,1,2534
1250,2011,Central African Republic,0,0,4,4,Kidnapping,9.5587495,22.1340055,Kidnapping,4,402
1251,2011,Afghanistan,0,1,0,1,Shooting,33.5448968,68.4132108,Shooting,2,2534
1252,2011,Sudan,1,0,0,1,Shooting,8.159333,32.241833,Shooting,3,981
1102,2011,Ethiopia,1,1,2,4,Kidnapping,8.53056,44.795,Kidnapping,7,137
1253,2011,El Salvador,1,1,0,2,Shooting,13.87694,-89.17306,Shooting,5,18
1123,2011,Afghanistan,0,1,0,1,Bodily assault,33.68956,64.8531,Bodily assault,2,2534
1160,2011,Sudan,0,1,0,1,Bodily assault,9.1060108,26.8461846,Bodily assault,2,981
1115,2011,Yemen,0,0,3,3,Kidnapping,15.9454077,48.7870478,Kidnapping,3,277
1162,2011,Somalia,0,0,1,1,Kidnapping,3.116667,43.65,Kidnapping,1,1112
1116,2011,Sudan,1,0,0,1,Landmine ,8.65,29.85,Explosives,3,981
1117,2011,Afghanistan,1,0,0,1,Bodily assault,36.82757,66.27988,Bodily assault,3,2534
1124,2011,Afghanistan,1,0,0,1,Kidnap-killing,33.96744,68.9492,Kidnapping,3,2534
1125,2011,Afghanistan,0,0,1,1,Kidnapping,35.82137,64.76505,Kidnapping,1,2534
1118,2011,Afghanistan,0,1,0,1,Shooting,34.22706,70.14675,Shooting,2,2534
1119,2011,Afghanistan,0,1,0,1,Shooting,34.22706,70.14675,Shooting,2,2534
1126,2011,Afghanistan,0,1,0,1,Bodily assault,36.7,67.116667,Bodily assault,2,2534
1127,2011,Sudan,0,1,0,1,Shooting,11.005922,29.718875,Shooting,2,981
1128,2011,Afghanistan,0,1,0,1,Bodily assault,33.68971,66.55116,Bodily assault,2,2534
1130,2011,Afghanistan,0,0,3,3,Kidnapping,34.87311,71.14697,Kidnapping,3,2534
1131,2011,Afghanistan,0,1,0,1,Unknown,36.93876,66.14768,Unknown,2,2534
1161,2011,Kenya,0,1,0,1,Bodily assault,0.003552,40.375192,Bodily assault,2,159
1132,2011,Sudan,0,1,0,1,Bodily assault,4.840895,31.603638,Bodily assault,2,981
1133,2011,Pakistan,0,2,0,2,Bodily assault,34.33333,73.2,Bodily assault,4,542
1134,2011,Afghanistan,1,0,0,1,Shooting,31.81082,64.55998,Shooting,3,2534
1135,2011,Afghanistan,0,1,0,1,Shooting,36.7,67.116667,Shooting,2,2534
1136,2011,Sudan,0,1,0,1,Bodily assault,4.843303,31.588554,Bodily assault,2,981
1273,2011,Afghanistan,0,1,0,1,Shooting,36.7,67.116667,Shooting,2,2534
1255,2011,Kenya,0,1,0,1,Bodily assault,-1.2904051,36.801321,Bodily assault,2,159
1137,2011,Afghanistan,1,2,0,3,Vehicle-born IED,32.40314,64.46959,Explosives,7,2534
1138,2011,Afghanistan,0,1,0,1,Shooting,33.59744,69.22592,Shooting,2,2534
1129,2011,Afghanistan,4,0,2,6,Kidnap-killing,32.63572,62.46545,Kidnapping,14,2534
1254,2011,Afghanistan,0,1,0,1,Shelling,35.3,70.833333,Explosives,2,2534
1139,2011,South Sudan,0,1,0,1,Shooting,8.073611,32.403263,Shooting,2,1233
1140,2011,Pakistan,0,0,8,8,Kidnapping,30.57661,66.77289,Kidnapping,8,542
1141,2011,Afghanistan,1,0,0,1,Unknown,34.25,68.0,Unknown,3,2534
1142,2011,Afghanistan,1,0,0,1,Shooting,31.610269,65.701536,Shooting,3,2534
1143,2011,Afghanistan,0,0,2,2,Kidnapping,35.9188187,64.7768085,Kidnapping,2,2534
1256,2011,Pakistan,0,0,1,1,Kidnapping,26.66459,68.00156,Kidnapping,1,542
1281,2011,Ethiopia,0,1,0,1,Other Explosives,6.74,44.27806,Explosives,2,137
1144,2011,Sudan,0,0,1,1,Kidnapping,12.05,24.883333,Kidnapping,1,981
1257,2011,Chad,0,1,0,1,Bodily assault,12.1191543,15.0502758,Bodily assault,2,104
1145,2011,South Sudan,5,0,0,5,Unknown,8.0418191,32.0297593,Unknown,15,1233
1146,2011,Afghanistan,2,0,0,2,Bodily assault,35.07196,69.23127,Bodily assault,6,2534
1147,2011,South Sudan,1,8,0,9,Unknown,10.0,32.7,Unknown,19,1233
1258,2011,Somalia,1,0,0,1,Unknown,5.2003075,45.5255394,Unknown,3,1112
1148,2011,Nigeria,9,37,0,46,Vehicle-born IED,10.0,8.0,Explosives,101,315
1149,2011,Somalia,1,0,0,1,Kidnap-killing,3.325005,42.2205319,Kidnapping,3,1112
1150,2011,Afghanistan,2,0,0,2,Vehicle-born IED,36.66667,69.75,Explosives,6,2534
1151,2011,Somalia,1,0,0,1,Shooting,3.116667,43.65,Shooting,3,1112
1152,2011,Sudan,1,0,0,1,Shooting,16.0,26.0,Shooting,3,981
1259,2011,Syrian Arab Republic,0,3,0,3,Shooting,34.730833,36.709444,Shooting,6,1188
1153,2011,DR Congo,0,0,1,1,Kidnapping,-1.43049,28.07519,Kidnapping,1,583
1154,2011,DR Congo,0,0,6,6,Kidnapping,-0.16265,28.13031,Kidnapping,6,583
1155,2011,South Sudan,1,0,0,1,Unknown,7.4,32.4,Unknown,3,1233
1156,2011,Honduras,0,1,0,1,Bodily assault,15.75,-85.66667,Bodily assault,2,9
1158,2011,Afghanistan,1,0,0,1,Shooting,33.68956,64.8531,Shooting,3,2534
1157,2011,Kenya,0,0,1,1,Kidnapping,0.003552,40.375192,Kidnapping,1,159
1159,2011,Afghanistan,0,0,3,3,Kidnapping,34.48108,62.5863,Kidnapping,3,2534
1164,2011,Afghanistan,1,0,0,1,Shooting,34.41406,70.30942,Shooting,3,2534
1260,2011,Colombia,0,1,0,1,Bodily assault,4.5980478,-74.0760867,Bodily assault,2,31
1261,2011,Somalia,1,0,0,1,Unknown,8.3676771,49.083416,Unknown,3,1112
1165,2011,DR Congo,5,0,0,5,Unknown,-4.3021688,28.9428526,Unknown,15,583
1776,2011,Somalia,0,0,1,1,Kidnapping,0.516395,42.068844,Kidnapping,1,1112
1282,2011,Uganda,0,1,0,1,Bodily assault,0.3177137,32.5813539,Bodily assault,2,142
1166,2011,South Sudan,0,1,0,1,Unknown,4.843303,31.588554,Unknown,2,1233
1167,2011,Afghanistan,0,0,1,1,Kidnapping,34.34817,62.19967,Kidnapping,1,2534
1168,2011,Afghanistan,0,0,4,4,Kidnapping,36.04001,64.55122,Kidnapping,4,2534
1262,2011,Central African Republic,0,3,0,3,Unknown,5.7343068,19.0862484,Unknown,6,402
1169,2011,Kenya,0,1,2,3,Kidnapping,-0.45275,39.64601,Kidnapping,4,159
1174,2011,Afghanistan,0,0,2,2,Kidnapping,34.25,68.0,Kidnapping,2,2534
1170,2011,Western Sahara,0,1,3,4,Kidnapping,27.67111,-8.14744,Kidnapping,5,5
1171,2011,Kenya,1,0,0,1,Shooting,0.35462,37.58218,Shooting,3,159
1172,2011,Sudan,0,1,0,1,Shooting,12.05,24.883333,Shooting,2,981
1173,2011,Somalia,0,0,3,3,Kidnapping,6.76972,47.43083,Kidnapping,3,1112
1316,2011,Somalia,1,0,0,1,Shooting,6.77396,47.42506,Shooting,3,1112
1175,2011,Afghanistan,2,0,1,3,Kidnap-killing,35.9261784,64.6237758,Kidnapping,7,2534
1176,2011,Afghanistan,4,5,0,9,Complex attack,31.61332,65.71013,Explosives,22,2534
1178,2011,Afghanistan,0,0,3,3,Kidnapping,35.68747,64.29318,Kidnapping,3,2534
1263,2011,DR Congo,0,0,1,1,Kidnapping,-1.183623,29.448832,Kidnapping,1,583
1177,2011,Afghanistan,0,0,2,2,Kidnapping,36.04001,64.55122,Kidnapping,2,2534
1264,2011,Pakistan,0,0,1,1,Kidnapping,27.8000135,66.6166537,Kidnapping,1,542
1317,2011,Somalia,1,0,0,1,Shooting,6.769709,47.430831,Shooting,3,1112
1318,2011,Somalia,1,0,0,1,Shooting,9.1549,47.47764,Shooting,3,1112
1179,2011,Somalia,1,0,0,1,Shooting,6.769709,47.430831,Shooting,3,1112
1180,2011,Kenya,0,1,0,1,Bodily assault,-0.52360295,40.35344455,Bodily assault,2,159
1265,2011,Somalia,0,1,0,1,Shooting,8.47738,47.35971,Shooting,2,1112
1319,2011,Somalia,0,1,0,1,Shooting,0.51265,42.07962,Shooting,2,1112
1181,2011,DR Congo,0,1,0,1,Shooting,-1.3969505,28.8123772,Shooting,2,583
1182,2011,Afghanistan,1,2,0,3,Shelling,35.10575,69.47342,Explosives,7,2534
1183,2011,Yemen,0,0,3,3,Kidnapping,13.05667,44.88194,Kidnapping,3,277
1266,2011,Pakistan,0,0,1,1,Kidnapping,28.0,66.0,Kidnapping,1,542
1184,2011,Burundi,1,0,0,1,Kidnap-killing,-3.3634357,29.8870575,Kidnapping,3,99
1267,2011,Sudan,0,1,0,1,Bodily assault,12.9096,23.47406,Bodily assault,2,981
1268,2011,South Sudan,1,0,0,1,Shooting,7.785035,33.002909,Shooting,3,1233
1185,2011,South Sudan,1,0,0,1,Shooting,4.75,31.0,Shooting,3,1233
1306,2011,Pakistan,2,0,4,6,Kidnapping,30.580285,66.9961324,Kidnapping,10,542
1186,2011,South Sudan,0,1,0,1,Unknown,5.4,30.25,Unknown,2,1233
1187,2011,Central African Republic,1,0,0,1,Shooting,3.8705157,17.9950755,Shooting,3,402
1188,2011,Somalia,3,0,0,3,Shooting,5.2003075,45.5255394,Shooting,9,1112
1189,2011,Afghanistan,0,0,1,1,Kidnapping,32.55861,62.13604,Kidnapping,1,2534
1190,2011,Somalia,2,0,0,2,Shooting,2.033333,45.35,Shooting,6,1112
1269,2011,Afghanistan,0,1,0,1,Bodily assault,35.9261784,64.6237758,Bodily assault,2,2534
1518,2012,Syrian Arab Republic,1,0,0,1,Unknown,33.509147,36.306485,Unknown,3,1188
1519,2012,Syrian Arab Republic,1,0,0,1,Unknown,33.509147,36.306485,Unknown,3,1188
1520,2012,Syrian Arab Republic,1,0,0,1,Unknown,33.509147,36.306485,Unknown,3,1188
1521,2012,Syrian Arab Republic,1,0,0,1,Unknown,33.509147,36.306485,Unknown,3,1188
1522,2012,Syrian Arab Republic,1,0,0,1,Unknown,33.509147,36.306485,Unknown,3,1188
1523,2012,Syrian Arab Republic,1,0,0,1,Unknown,33.509147,36.306485,Unknown,3,1188
1524,2012,Syrian Arab Republic,1,0,0,1,Unknown,33.509147,36.306485,Unknown,3,1188
1525,2012,Syrian Arab Republic,1,0,0,1,Unknown,33.509147,36.306485,Unknown,3,1188
1526,2012,Syrian Arab Republic,1,0,0,1,Unknown,33.509147,36.306485,Unknown,3,1188
1192,2012,Pakistan,1,0,0,1,Kidnap-killing,30.182971,66.998734,Kidnapping,3,542
1482,2012,Somalia,0,1,0,1,Shooting,11.2784798,49.1799522,Shooting,2,1112
1193,2012,Afghanistan,1,0,0,1,Shooting,34.10738,64.3052,Shooting,3,2534
1483,2012,Yemen,0,0,1,1,Kidnapping,16.3471243,47.8915271,Kidnapping,1,277
1527,2012,Senegal,0,1,0,1,Bodily assault,14.6930042,-17.447026,Bodily assault,2,19
1194,2012,Somalia,2,0,0,2,Shelling,5.303435,45.880207,Explosives,6,1112
1195,2012,South Sudan,1,0,0,1,Shooting,4.843303,31.588554,Shooting,3,1233
1196,2012,Yemen,0,0,1,1,Kidnapping,15.337484,44.184304,Kidnapping,1,277
1197,2012,Afghanistan,0,1,0,1,Shooting,34.34817,62.19967,Shooting,2,2534
1198,2012,Pakistan,1,0,1,2,Kidnapping,30.198418,71.46801,Kidnapping,4,542
1200,2012,South Sudan,1,0,0,1,Bodily assault,6.75,30.0,Bodily assault,3,1233
1201,2012,Syrian Arab Republic,1,0,0,1,Shooting,33.509147,36.306485,Shooting,3,1188
1202,2012,Afghanistan,0,0,1,1,Kidnapping,31.61332,65.71013,Kidnapping,1,2534
1464,2012,Kenya,0,1,0,1,Shooting,0.046821,40.310412,Shooting,2,159
1199,2012,Pakistan,0,0,2,2,Kidnapping,26.13456,68.7696,Kidnapping,2,542
1490,2012,Haiti,0,1,0,1,Shooting,18.533333,-72.333333,Shooting,2,85
1203,2012,Afghanistan,0,0,2,2,Kidnapping,36.95293,65.12376,Kidnapping,2,2534
1204,2012,Yemen,0,0,7,7,Kidnapping,15.337484,44.184304,Kidnapping,7,277
1542,2012,Kenya,0,1,0,1,Bodily assault,-0.45275,39.64601,Bodily assault,2,159
1543,2012,Kenya,0,1,0,1,Bodily assault,-0.45275,39.64601,Bodily assault,2,159
1289,2012,Afghanistan,0,1,0,1,Shooting,34.22706,70.14675,Shooting,2,2534
1499,2012,South Sudan,0,1,0,1,Shooting,6.75,30.0,Shooting,2,1233
1290,2012,South Sudan,0,1,0,1,Bodily assault,4.843303,31.588554,Bodily assault,2,1233
1291,2012,South Sudan,1,0,0,1,Bodily assault,8.85,27.0,Bodily assault,3,1233
1480,2012,Afghanistan,1,0,0,1,Unknown,31.341322,63.993456,Unknown,3,2534
1528,2012,Sudan,0,1,0,1,Bodily assault,12.049767,24.883365,Bodily assault,2,981
1292,2012,South Sudan,1,0,0,1,Bodily assault,4.843303,31.588554,Bodily assault,3,1233
1466,2012,Kenya,1,0,0,1,Shooting,-0.4665968,39.6332917,Shooting,3,159
1288,2012,Sudan,0,0,2,2,Kidnapping,11.329444,25.08565623,Kidnapping,2,981
1503,2012,Pakistan,0,1,0,1,Shooting,33.994225,71.496985,Shooting,2,542
1287,2012,South Sudan,0,1,0,1,Shooting,4.843303,31.588554,Shooting,2,1233
1496,2012,Afghanistan,0,1,0,1,Shooting,33.33951,69.92041,Shooting,2,2534
1468,2012,Kenya,1,0,0,1,Shooting,-1.3,36.76667,Shooting,3,159
1533,2012,Syrian Arab Republic,0,2,0,2,Other Explosives,33.57175,36.4027,Explosives,4,1188
1498,2012,Cameroon,0,1,0,1,Unknown,4.1671179,9.2427429,Unknown,2,73
1476,2012,Sudan,0,1,0,1,Shooting,16.0,26.0,Shooting,2,981
1293,2012,Pakistan,2,1,0,3,Shooting,29.800043,66.8500394,Shooting,8,542
1286,2012,Afghanistan,0,0,3,3,Kidnapping,34.3448,61.49321,Kidnapping,3,2534
1285,2012,Afghanistan,0,1,0,1,Body-borne IED,36.80606,70.10436,Explosives,2,2534
1513,2012,Somalia,0,2,0,2,Bodily assault,3.116667,43.65,Bodily assault,4,1112
1313,2012,South Sudan,0,0,2,2,Kidnapping,9.9041,32.06429,Kidnapping,2,1233
1484,2012,Afghanistan,0,1,0,1,Shooting,31.6257334,65.7145053,Shooting,2,2534
1284,2012,Afghanistan,0,0,1,1,Kidnapping,34.51952,65.25094,Kidnapping,1,2534
1283,2012,Yemen,0,0,1,1,Kidnapping,14.79781,42.95452,Kidnapping,1,277
1294,2012,Syrian Arab Republic,1,3,0,4,Shooting,33.57175,36.4027,Shooting,9,1188
1295,2012,Afghanistan,1,0,0,1,Bodily assault,34.34817,62.19967,Bodily assault,3,2534
1462,2012,Syrian Arab Republic,1,0,0,1,Shooting,33.5130695,36.3095814,Shooting,3,1188
1296,2012,Afghanistan,1,0,0,1,Shooting,37.18897,68.93644,Shooting,3,2534
1320,2012,South Sudan,0,0,4,4,Kidnapping,8.927721,29.788925,Kidnapping,4,1233
1298,2012,Afghanistan,1,1,0,2,Shooting,34.51952,65.25094,Shooting,5,2534
1477,2012,Niger,0,1,0,1,Bodily assault,13.51366,2.1098,Bodily assault,2,66
1299,2012,South Sudan,1,0,0,1,Shooting,4.9,33.8,Shooting,3,1233
1300,2012,Somalia,1,0,0,1,Shooting,3.116667,43.65,Shooting,3,1112
1465,2012,Kenya,0,1,0,1,Shooting,0.046821,40.310412,Shooting,2,159
1301,2012,Afghanistan,0,0,5,5,Kidnapping,34.59205,70.59628,Kidnapping,5,2534
1302,2012,South Sudan,0,1,0,1,Shooting,6.799846,33.126794,Shooting,2,1233
1303,2012,DR Congo,1,0,0,1,Shooting,1.658501,29.220455,Shooting,3,583
1304,2012,South Sudan,0,1,0,1,Bodily assault,7.6999269,27.9910035,Bodily assault,2,1233
1512,2012,Somalia,0,2,0,2,Shooting,5.0,47.0,Shooting,4,1112
1502,2012,South Sudan,0,1,0,1,Bodily assault,6.75,30.0,Bodily assault,2,1233
1501,2012,South Sudan,0,1,0,1,Bodily assault,6.219415,31.549315,Bodily assault,2,1233
1305,2012,Afghanistan,0,0,4,4,Kidnapping,37.31078,70.36839,Kidnapping,4,2534
1495,2012,Haiti,1,0,0,1,Shooting,18.533333,-72.333333,Shooting,3,85
1307,2012,Pakistan,0,1,0,1,Shooting,30.182971,66.998734,Shooting,2,542
1478,2012,South Sudan,0,1,0,1,Bodily assault,4.8472017,31.5951655,Bodily assault,2,1233
1308,2012,Afghanistan,1,0,0,1,Roadside IED,35.5532126,66.2426766,Explosives,3,2534
1321,2012,South Sudan,0,1,0,1,Bodily assault,4.843303,31.588554,Bodily assault,2,1233
1511,2012,Kenya,0,2,0,2,Vehicle-born IED,-0.45275,39.64601,Explosives,4,159
1485,2012,Afghanistan,0,1,0,1,Roadside IED,31.490446,65.415074,Explosives,2,2534
1309,2012,South Sudan,0,1,0,1,Bodily assault,4.75,31.0,Bodily assault,2,1233
1310,2012,Afghanistan,0,1,0,1,Shooting,33.33951,69.92041,Shooting,2,2534
1544,2012,Tunisia,0,2,0,2,Bodily assault,33.13783,11.21965,Bodily assault,4,8
1545,2012,Afghanistan,0,1,0,1,Bodily assault,33.93911,67.709953,Bodily assault,2,2534
1311,2012,Yemen,1,0,0,1,Aerial bombardment,13.6291,46.126,Explosives,3,277
1312,2012,Syrian Arab Republic,1,0,0,1,Shooting,35.3333335,40.1499999,Shooting,3,1188
1489,2012,Afghanistan,0,0,2,2,Kidnapping,33.6035341,69.22790791,Kidnapping,2,2534
1486,2012,Afghanistan,0,1,0,1,Roadside IED,32.23199,65.90224,Explosives,2,2534
1322,2012,Kenya,1,2,4,7,Kidnapping,0.1153207,40.3143522,Kidnapping,11,159
1323,2012,Philippines,1,0,0,1,Shooting,15.0251068,120.6870474,Shooting,3,47
1324,2012,Afghanistan,0,1,0,1,Bodily assault,33.68971,66.55116,Bodily assault,2,2534
1334,2012,Afghanistan,0,0,1,1,Kidnapping,34.00037,68.71346,Kidnapping,1,2534
1550,2012,Afghanistan,0,0,1,1,Kidnapping,31.341322,63.993456,Kidnapping,1,2534
1325,2012,Afghanistan,0,0,2,2,Kidnapping,35.68747,64.29318,Kidnapping,2,2534
